Test Date:	Model	FWVer	SerialNumber	ImageFileName	YCenter	XCenter	Estimated_Magn	Actual_Meas_Magn	ZoomEncPos	ZoomPos	Rho	
24/07/2019 9:57:01 AM		4.00.400935	005695288	12835.jpeg	768	1062	9.880452	10.028516	12835	10.172	System.Windows.Forms.TextBox, Text: 0.979292	
24/07/2019 9:57:22 AM		4.00.400935	005695288	12840.jpeg	768	1062	9.987849	10.063208	12840	10.21	System.Windows.Forms.TextBox, Text: 0.977638	
24/07/2019 9:57:43 AM		4.00.400935	005695288	12845.jpeg	768	1061	9.987849	10.104112	12845	10.249	System.Windows.Forms.TextBox, Text: 0.982060	
24/07/2019 9:58:05 AM		4.00.400935	005695288	12850.jpeg	768	1062	9.987849	10.141268	12850	10.288	System.Windows.Forms.TextBox, Text: 0.974986	
24/07/2019 9:58:26 AM		4.00.400935	005695288	12855.jpeg	768	1062	10.097600	10.186094	12855	10.328	System.Windows.Forms.TextBox, Text: 0.982521	
24/07/2019 9:58:47 AM		4.00.400935	005695288	12860.jpeg	768	1062	10.097600	10.220726	12860	10.367	System.Windows.Forms.TextBox, Text: 0.977271	
24/07/2019 9:59:09 AM		4.00.400935	005695288	12865.jpeg	768	1062	10.209800	10.265183	12865	10.407	System.Windows.Forms.TextBox, Text: 0.976439	
24/07/2019 9:59:30 AM		4.00.400935	005695288	12870.jpeg	768	1062	10.209800	10.299241	12870	10.446	System.Windows.Forms.TextBox, Text: 0.976368	
24/07/2019 9:59:51 AM		4.00.400935	005695288	12875.jpeg	768	1062	10.209800	10.342895	12875	10.486	System.Windows.Forms.TextBox, Text: 0.977401	
24/07/2019 10:00:13 AM		4.00.400935	005695288	12880.jpeg	768	1062	10.209800	10.348700	12880	10.526	System.Windows.Forms.TextBox, Text: 0.964922	
24/07/2019 10:00:34 AM		4.00.400935	005695288	12885.jpeg	768	1064	10.324520	10.419985	12885	10.566	System.Windows.Forms.TextBox, Text: 0.975026	
24/07/2019 10:00:55 AM		4.00.400935	005695288	12890.jpeg	768	1064	10.324520	10.444657	12890	10.607	System.Windows.Forms.TextBox, Text: 0.980107	
24/07/2019 10:01:17 AM		4.00.400935	005695288	12895.jpeg	768	1064	10.441840	10.498298	12895	10.647	System.Windows.Forms.TextBox, Text: 0.976047	
24/07/2019 10:01:38 AM		4.00.400935	005695288	12900.jpeg	768	1064	10.441840	10.531721	12900	10.688	System.Windows.Forms.TextBox, Text: 0.980945	
24/07/2019 10:01:59 AM		4.00.400935	005695288	12905.jpeg	768	1064	10.441840	10.542794	12905	10.729	System.Windows.Forms.TextBox, Text: 0.950663	
24/07/2019 10:02:21 AM		4.00.400935	005695288	12910.jpeg	768	1064	10.441840	10.542794	12910	10.77	System.Windows.Forms.TextBox, Text: 0.893297	
24/07/2019 10:02:42 AM		4.00.400935	005695288	12915.jpeg	768	1064	10.561860	10.659514	12915	10.811	System.Windows.Forms.TextBox, Text: 0.977869	
24/07/2019 10:03:03 AM		4.00.400935	005695288	12920.jpeg	768	1065	10.561860	10.696768	12920	10.852	System.Windows.Forms.TextBox, Text: 0.978971	
24/07/2019 10:03:25 AM		4.00.400935	005695288	12925.jpeg	768	1065	10.561860	10.711055	12925	10.893	System.Windows.Forms.TextBox, Text: 0.956151	
24/07/2019 10:03:46 AM		4.00.400935	005695288	12930.jpeg	768	1065	10.684680	10.779752	12930	10.935	System.Windows.Forms.TextBox, Text: 0.978466	
24/07/2019 10:04:07 AM		4.00.400935	005695288	12935.jpeg	768	1064	10.684680	10.825859	12935	10.977	System.Windows.Forms.TextBox, Text: 0.979893	
24/07/2019 10:04:29 AM		4.00.400935	005695288	12940.jpeg	768	1065	10.684680	10.861072	12940	11.019	System.Windows.Forms.TextBox, Text: 0.981966	
24/07/2019 10:04:50 AM		4.00.400935	005695288	12945.jpeg	768	1065	10.810380	10.909446	12945	11.061	System.Windows.Forms.TextBox, Text: 0.974907	
24/07/2019 10:05:11 AM		4.00.400935	005695288	12950.jpeg	768	1065	10.810380	10.944176	12950	11.103	System.Windows.Forms.TextBox, Text: 0.981844	
24/07/2019 10:05:33 AM		4.00.400935	005695288	12955.jpeg	768	1065	10.810380	10.991378	12955	11.145	System.Windows.Forms.TextBox, Text: 0.973455	
24/07/2019 10:05:54 AM		4.00.400935	005695288	12960.jpeg	768	1065	10.939070	11.026332	12960	11.188	System.Windows.Forms.TextBox, Text: 0.974971	
24/07/2019 10:06:15 AM		4.00.400935	005695288	12965.jpeg	768	1065	10.939070	11.075686	12965	11.23	System.Windows.Forms.TextBox, Text: 0.975476	
24/07/2019 10:06:37 AM		4.00.400935	005695288	12970.jpeg	768	1065	10.939070	11.113230	12970	11.273	System.Windows.Forms.TextBox, Text: 0.977343	
24/07/2019 10:06:58 AM		4.00.400935	005695288	12975.jpeg	768	1064	11.070870	11.160135	12975	11.316	System.Windows.Forms.TextBox, Text: 0.980128	
24/07/2019 10:07:19 AM		4.00.400935	005695288	12980.jpeg	768	1065	11.070870	11.198785	12980	11.359	System.Windows.Forms.TextBox, Text: 0.974127	
24/07/2019 10:07:41 AM		4.00.400935	005695288	12985.jpeg	768	1066	11.070870	11.246409	12985	11.403	System.Windows.Forms.TextBox, Text: 0.973477	
24/07/2019 10:08:02 AM		4.00.400935	005695288	12990.jpeg	768	1066	11.205880	11.285345	12990	11.446	System.Windows.Forms.TextBox, Text: 0.976766	
24/07/2019 10:08:23 AM		4.00.400935	005695288	12995.jpeg	768	1066	11.205880	11.335354	12995	11.49	System.Windows.Forms.TextBox, Text: 0.973932	
24/07/2019 10:08:45 AM		4.00.400935	005695288	13000.jpeg	768	1066	11.205880	11.371047	13000	11.534	System.Windows.Forms.TextBox, Text: 0.979136	
24/07/2019 10:09:06 AM		4.00.400935	005695288	13005.jpeg	768	1067	11.344220	11.420719	13005	11.578	System.Windows.Forms.TextBox, Text: 0.973519	
24/07/2019 10:09:27 AM		4.00.400935	005695288	13010.jpeg	768	1066	11.344220	11.456987	13010	11.622	System.Windows.Forms.TextBox, Text: 0.978606	
24/07/2019 10:09:49 AM		4.00.400935	005695288	13015.jpeg	768	1067	11.344220	11.507286	13015	11.666	System.Windows.Forms.TextBox, Text: 0.974869	
24/07/2019 10:10:10 AM		4.00.400935	005695288	13020.jpeg	768	1067	11.344220	11.544500	13020	11.711	System.Windows.Forms.TextBox, Text: 0.974283	
24/07/2019 10:10:31 AM		4.00.400935	005695288	13025.jpeg	768	1067	11.486030	11.591728	13025	11.756	System.Windows.Forms.TextBox, Text: 0.981060	
24/07/2019 10:10:53 AM		4.00.400935	005695288	13030.jpeg	768	1067	11.486030	11.630873	13030	11.8	System.Windows.Forms.TextBox, Text: 0.978265	
24/07/2019 10:11:14 AM		4.00.400935	005695288	13035.jpeg	768	1067	11.486030	11.682308	13035	11.845	System.Windows.Forms.TextBox, Text: 0.979190	
24/07/2019 10:11:35 AM		4.00.400935	005695288	13040.jpeg	768	1067	11.631420	11.722077	13040	11.891	System.Windows.Forms.TextBox, Text: 0.979387	
24/07/2019 10:11:57 AM		4.00.400935	005695288	13045.jpeg	768	1067	11.631420	11.771321	13045	11.936	System.Windows.Forms.TextBox, Text: 0.979412	
24/07/2019 10:12:18 AM		4.00.400935	005695288	13050.jpeg	768	1069	11.631420	11.814071	13050	11.982	System.Windows.Forms.TextBox, Text: 0.979905	
24/07/2019 10:12:39 AM		4.00.400935	005695288	13055.jpeg	768	1068	11.780540	11.867030	13055	12.027	System.Windows.Forms.TextBox, Text: 0.973456	
24/07/2019 10:13:01 AM		4.00.400935	005695288	13060.jpeg	768	1069	11.780540	11.905775	13060	12.073	System.Windows.Forms.TextBox, Text: 0.974567	
24/07/2019 10:13:22 AM		4.00.400935	005695288	13065.jpeg	768	1069	11.780540	11.960492	13065	12.119	System.Windows.Forms.TextBox, Text: 0.972937	
24/07/2019 10:13:43 AM		4.00.400935	005695288	13070.jpeg	768	1070	11.780540	11.999071	13070	12.165	System.Windows.Forms.TextBox, Text: 0.979127	
24/07/2019 10:14:05 AM		4.00.400935	005695288	13075.jpeg	768	1070	11.933530	12.051102	13075	12.212	System.Windows.Forms.TextBox, Text: 0.972027	
24/07/2019 10:14:26 AM		4.00.400935	005695288	13080.jpeg	768	1070	11.933530	12.091922	13080	12.258	System.Windows.Forms.TextBox, Text: 0.972206	
24/07/2019 10:14:47 AM		4.00.400935	005695288	13085.jpeg	768	1070	11.933530	12.144154	13085	12.305	System.Windows.Forms.TextBox, Text: 0.978044	
24/07/2019 10:15:09 AM		4.00.400935	005695288	13090.jpeg	768	1070	12.090550	12.184522	13090	12.352	System.Windows.Forms.TextBox, Text: 0.974176	
24/07/2019 10:15:30 AM		4.00.400935	005695288	13095.jpeg	768	1069	12.090550	12.236767	13095	12.399	System.Windows.Forms.TextBox, Text: 0.979048	
24/07/2019 10:15:51 AM		4.00.400935	005695288	13100.jpeg	768	1069	12.090550	12.278546	13100	12.447	System.Windows.Forms.TextBox, Text: 0.975358	
24/07/2019 10:16:13 AM		4.00.400935	005695288	13105.jpeg	768	1069	12.251760	12.332435	13105	12.494	System.Windows.Forms.TextBox, Text: 0.978645	
24/07/2019 10:16:34 AM		4.00.400935	005695288	13110.jpeg	768	1068	12.251760	12.373132	13110	12.542	System.Windows.Forms.TextBox, Text: 0.975573	
24/07/2019 10:16:55 AM		4.00.400935	005695288	13115.jpeg	768	1069	12.251760	12.427457	13115	12.59	System.Windows.Forms.TextBox, Text: 0.973893	
24/07/2019 10:17:17 AM		4.00.400935	005695288	13120.jpeg	768	1069	12.251760	12.469627	13120	12.638	System.Windows.Forms.TextBox, Text: 0.974528	
24/07/2019 10:17:38 AM		4.00.400935	005695288	13125.jpeg	768	1069	12.417330	12.524203	13125	12.686	System.Windows.Forms.TextBox, Text: 0.977545	
24/07/2019 10:18:00 AM		4.00.400935	005695288	13130.jpeg	768	1069	12.417330	12.567966	13130	12.734	System.Windows.Forms.TextBox, Text: 0.974823	
24/07/2019 10:18:21 AM		4.00.400935	005695288	13135.jpeg	768	1069	12.417330	12.622122	13135	12.783	System.Windows.Forms.TextBox, Text: 0.976235	
24/07/2019 10:18:42 AM		4.00.400935	005695288	13140.jpeg	768	1069	12.417330	12.662163	13140	12.832	System.Windows.Forms.TextBox, Text: 0.974695	
24/07/2019 10:19:03 AM		4.00.400935	005695288	13145.jpeg	768	1069	12.587430	12.717189	13145	12.881	System.Windows.Forms.TextBox, Text: 0.975694	
24/07/2019 10:19:25 AM		4.00.400935	005695288	13150.jpeg	768	1069	12.587430	12.758336	13150	12.93	System.Windows.Forms.TextBox, Text: 0.976639	
24/07/2019 10:19:46 AM		4.00.400935	005695288	13155.jpeg	768	1071	12.587430	12.814818	13155	12.979	System.Windows.Forms.TextBox, Text: 0.977567	
24/07/2019 10:20:07 AM		4.00.400935	005695288	13160.jpeg	768	1071	12.762250	12.855126	13160	13.029	System.Windows.Forms.TextBox, Text: 0.976109	
24/07/2019 10:20:29 AM		4.00.400935	005695288	13165.jpeg	768	1071	12.762250	12.910449	13165	13.078	System.Windows.Forms.TextBox, Text: 0.975547	
24/07/2019 10:20:50 AM		4.00.400935	005695288	13170.jpeg	768	1071	12.762250	12.953727	13170	13.128	System.Windows.Forms.TextBox, Text: 0.970845	
24/07/2019 10:21:12 AM		4.00.400935	005695288	13175.jpeg	768	1071	12.762250	13.010937	13175	13.178	System.Windows.Forms.TextBox, Text: 0.973146	
24/07/2019 10:21:33 AM		4.00.400935	005695288	13180.jpeg	768	1073	12.942000	13.056922	13180	13.229	System.Windows.Forms.TextBox, Text: 0.974673	
24/07/2019 10:21:54 AM		4.00.400935	005695288	13185.jpeg	768	1073	12.942000	13.112499	13185	13.279	System.Windows.Forms.TextBox, Text: 0.972188	
24/07/2019 10:22:15 AM		4.00.400935	005695288	13190.jpeg	768	1073	12.942000	13.161923	13190	13.33	System.Windows.Forms.TextBox, Text: 0.972870	
24/07/2019 10:22:37 AM		4.00.400935	005695288	13195.jpeg	768	1073	13.126890	13.216418	13195	13.381	System.Windows.Forms.TextBox, Text: 0.976407	
24/07/2019 10:22:58 AM		4.00.400935	005695288	13200.jpeg	768	1073	13.126890	13.262429	13200	13.432	System.Windows.Forms.TextBox, Text: 0.971875	
24/07/2019 10:23:20 AM		4.00.400935	005695288	13205.jpeg	768	1073	13.126890	13.317075	13205	13.483	System.Windows.Forms.TextBox, Text: 0.970681	
24/07/2019 10:23:41 AM		4.00.400935	005695288	13210.jpeg	768	1073	13.126890	13.363686	13210	13.534	System.Windows.Forms.TextBox, Text: 0.974507	
24/07/2019 10:24:02 AM		4.00.400935	005695288	13215.jpeg	768	1073	13.317130	13.419219	13215	13.586	System.Windows.Forms.TextBox, Text: 0.970984	
24/07/2019 10:24:24 AM		4.00.400935	005695288	13220.jpeg	768	1073	13.317130	13.463085	13220	13.638	System.Windows.Forms.TextBox, Text: 0.976463	
24/07/2019 10:24:45 AM		4.00.400935	005695288	13225.jpeg	768	1071	13.317130	13.519900	13225	13.69	System.Windows.Forms.TextBox, Text: 0.975466	
24/07/2019 10:25:06 AM		4.00.400935	005695288	13230.jpeg	768	1071	13.317130	13.566336	13230	13.742	System.Windows.Forms.TextBox, Text: 0.973565	
24/07/2019 10:25:28 AM		4.00.400935	005695288	13235.jpeg	768	1071	13.512970	13.621728	13235	13.795	System.Windows.Forms.TextBox, Text: 0.971264	
24/07/2019 10:25:49 AM		4.00.400935	005695288	13240.jpeg	768	1073	13.512970	13.670981	13240	13.847	System.Windows.Forms.TextBox, Text: 0.976411	
24/07/2019 10:26:10 AM		4.00.400935	005695288	13245.jpeg	768	1073	13.512970	13.727548	13245	13.9	System.Windows.Forms.TextBox, Text: 0.978176	
24/07/2019 10:26:32 AM		4.00.400935	005695288	13250.jpeg	768	1073	13.512970	13.779674	13250	13.953	System.Windows.Forms.TextBox, Text: 0.971814	
24/07/2019 10:26:53 AM		4.00.400935	005695288	13255.jpeg	768	1073	13.714660	13.838002	13255	14.006	System.Windows.Forms.TextBox, Text: 0.972140	
24/07/2019 10:27:14 AM		4.00.400935	005695288	13260.jpeg	768	1073	13.714660	13.887631	13260	14.06	System.Windows.Forms.TextBox, Text: 0.974698	
24/07/2019 10:27:36 AM		4.00.400935	005695288	13265.jpeg	768	1073	13.714660	13.945561	13265	14.113	System.Windows.Forms.TextBox, Text: 0.973648	
24/07/2019 10:27:57 AM		4.00.400935	005695288	13270.jpeg	768	1072	13.714660	13.994066	13270	14.167	System.Windows.Forms.TextBox, Text: 0.972012	
24/07/2019 10:28:18 AM		4.00.400935	005695288	13275.jpeg	768	1074	13.922450	14.050616	13275	14.221	System.Windows.Forms.TextBox, Text: 0.972536	
24/07/2019 10:28:40 AM		4.00.400935	005695288	13280.jpeg	768	1072	13.922450	14.098353	13280	14.276	System.Windows.Forms.TextBox, Text: 0.969768	
24/07/2019 10:29:01 AM		4.00.400935	005695288	13285.jpeg	768	1072	13.922450	14.155937	13285	14.33	System.Windows.Forms.TextBox, Text: 0.973251	
24/07/2019 10:29:23 AM		4.00.400935	005695288	13290.jpeg	768	1074	13.922450	14.203337	13290	14.385	System.Windows.Forms.TextBox, Text: 0.973199	
24/07/2019 10:29:44 AM		4.00.400935	005695288	13295.jpeg	768	1074	14.136650	14.263478	13295	14.44	System.Windows.Forms.TextBox, Text: 0.971334	
24/07/2019 10:30:05 AM		4.00.400935	005695288	13300.jpeg	768	1074	14.136650	14.314926	13300	14.495	System.Windows.Forms.TextBox, Text: 0.972916	
24/07/2019 10:30:26 AM		4.00.400935	005695288	13305.jpeg	768	1073	14.136650	14.376595	13305	14.55	System.Windows.Forms.TextBox, Text: 0.971162	
24/07/2019 10:30:48 AM		4.00.400935	005695288	13310.jpeg	768	1074	14.136650	14.382501	13310	14.606	System.Windows.Forms.TextBox, Text: 0.964190	
24/07/2019 10:31:09 AM		4.00.400935	005695288	13315.jpeg	768	1074	14.357530	14.488524	13315	14.661	System.Windows.Forms.TextBox, Text: 0.971016	
24/07/2019 10:31:31 AM		4.00.400935	005695288	13320.jpeg	768	1076	14.357530	14.544480	13320	14.717	System.Windows.Forms.TextBox, Text: 0.971065	
24/07/2019 10:31:52 AM		4.00.400935	005695288	13325.jpeg	768	1075	14.357530	14.567263	13325	14.773	System.Windows.Forms.TextBox, Text: 0.965477	
24/07/2019 10:32:13 AM		4.00.400935	005695288	13330.jpeg	768	1076	14.357530	14.567263	13330	14.83	System.Windows.Forms.TextBox, Text: 0.929667	
24/07/2019 10:32:35 AM		4.00.400935	005695288	13335.jpeg	768	1076	14.585430	14.716334	13335	14.886	System.Windows.Forms.TextBox, Text: 0.974264	
24/07/2019 10:32:56 AM		4.00.400935	005695288	13340.jpeg	768	1076	14.585430	14.757890	13340	14.943	System.Windows.Forms.TextBox, Text: 0.969137	
24/07/2019 10:33:17 AM		4.00.400935	005695288	13345.jpeg	768	1076	14.585430	14.757890	13345	15	System.Windows.Forms.TextBox, Text: 0.944692	
24/07/2019 10:33:38 AM		4.00.400935	005695288	13350.jpeg	768	1076	14.585430	14.757890	13350	15.057	System.Windows.Forms.TextBox, Text: 0.902862	
24/07/2019 10:43:58 AM		4.00.400935	005695288	13355.jpeg	768	1076	14.585430	14.757890	13355	15.115	System.Windows.Forms.TextBox, Text: 0.837492	
24/07/2019 10:44:19 AM		4.00.400935	005695288	13360.jpeg	768	1076	14.868640	14.989226	13360	15.173	System.Windows.Forms.TextBox, Text: 0.974654	
24/07/2019 10:44:40 AM		4.00.400935	005695288	13365.jpeg	768	1075	14.868640	15.033812	13365	15.23	System.Windows.Forms.TextBox, Text: 0.974436	
24/07/2019 10:45:02 AM		4.00.400935	005695288	13370.jpeg	768	1076	15.014410	15.105278	13370	15.289	System.Windows.Forms.TextBox, Text: 0.970004	
24/07/2019 10:45:23 AM		4.00.400935	005695288	13375.jpeg	768	1076	15.014410	15.166556	13375	15.347	System.Windows.Forms.TextBox, Text: 0.970227	
24/07/2019 10:45:44 AM		4.00.400935	005695288	13380.jpeg	768	1076	15.014410	15.221379	13380	15.405	System.Windows.Forms.TextBox, Text: 0.970012	
24/07/2019 10:46:06 AM		4.00.400935	005695288	13385.jpeg	768	1078	15.163070	15.287295	13385	15.464	System.Windows.Forms.TextBox, Text: 0.969143	
24/07/2019 10:46:27 AM		4.00.400935	005695288	13390.jpeg	768	1078	15.163070	15.344490	13390	15.523	System.Windows.Forms.TextBox, Text: 0.971864	
24/07/2019 10:46:48 AM		4.00.400935	005695288	13395.jpeg	768	1078	15.314700	15.404480	13395	15.582	System.Windows.Forms.TextBox, Text: 0.973662	
24/07/2019 10:47:09 AM		4.00.400935	005695288	13400.jpeg	768	1078	15.314700	15.461212	13400	15.642	System.Windows.Forms.TextBox, Text: 0.973113	
24/07/2019 10:47:31 AM		4.00.400935	005695288	13405.jpeg	768	1080	15.314700	15.522253	13405	15.702	System.Windows.Forms.TextBox, Text: 0.974892	
24/07/2019 10:47:52 AM		4.00.400935	005695288	13410.jpeg	768	1080	15.469400	15.577667	13410	15.762	System.Windows.Forms.TextBox, Text: 0.969585	
24/07/2019 10:48:13 AM		4.00.400935	005695288	13415.jpeg	768	1078	15.469400	15.639827	13415	15.822	System.Windows.Forms.TextBox, Text: 0.969056	
24/07/2019 10:48:35 AM		4.00.400935	005695288	13420.jpeg	768	1080	15.469400	15.694743	13420	15.882	System.Windows.Forms.TextBox, Text: 0.972627	
24/07/2019 10:48:56 AM		4.00.400935	005695288	13425.jpeg	768	1079	15.627250	15.758317	13425	15.943	System.Windows.Forms.TextBox, Text: 0.974357	
24/07/2019 10:49:17 AM		4.00.400935	005695288	13430.jpeg	768	1078	15.627250	15.816398	13430	16.003	System.Windows.Forms.TextBox, Text: 0.970178	
24/07/2019 10:49:39 AM		4.00.400935	005695288	13435.jpeg	768	1078	15.788350	15.879844	13435	16.065	System.Windows.Forms.TextBox, Text: 0.975426	
24/07/2019 10:50:00 AM		4.00.400935	005695288	13440.jpeg	768	1078	15.788350	15.938542	13440	16.126	System.Windows.Forms.TextBox, Text: 0.971387	
24/07/2019 10:50:22 AM		4.00.400935	005695288	13445.jpeg	768	1078	15.788350	16.003070	13445	16.187	System.Windows.Forms.TextBox, Text: 0.974552	
24/07/2019 11:10:06 AM		4.00.400935	005695288	9559.jpeg	756	1035	0.832321	0.824996	9559	0.839	System.Windows.Forms.TextBox, Text: 0.839005	
24/07/2019 11:10:27 AM		4.00.400935	005695288	9554.jpeg	748	1037	0.832321	0.824977	9554	0.843	System.Windows.Forms.TextBox, Text: 0.836380	
24/07/2019 11:10:49 AM		4.00.400935	005695288	9549.jpeg	740	1037	0.832321	0.823907	9549	0.84	System.Windows.Forms.TextBox, Text: 0.838720	
24/07/2019 11:11:10 AM		4.00.400935	005695288	9544.jpeg	748	1037	0.814612	0.819954	9544	0.837	System.Windows.Forms.TextBox, Text: 0.838424	
24/07/2019 11:11:31 AM		4.00.400935	005695288	9539.jpeg	738	1037	0.823371	0.816776	9539	0.833	System.Windows.Forms.TextBox, Text: 0.837629	
24/07/2019 11:11:53 AM		4.00.400935	005695288	9534.jpeg	748	1035	0.886641	0.813838	9534	0.83	System.Windows.Forms.TextBox, Text: 0.834855	
24/07/2019 11:12:14 AM		4.00.400935	005695288	9529.jpeg	742	1037	0.806037	0.810372	9529	0.827	System.Windows.Forms.TextBox, Text: 0.833499	
24/07/2019 11:12:35 AM		4.00.400935	005695288	9524.jpeg	742	1037	0.814612	0.807604	9524	0.824	System.Windows.Forms.TextBox, Text: 0.835200	
24/07/2019 11:12:57 AM		4.00.400935	005695288	9519.jpeg	738	1037	0.877405	0.804091	9519	0.821	System.Windows.Forms.TextBox, Text: 0.832351	
24/07/2019 11:13:18 AM		4.00.400935	005695288	9514.jpeg	738	1037	0.806037	0.801292	9514	0.818	System.Windows.Forms.TextBox, Text: 0.830754	
24/07/2019 11:13:40 AM		4.00.400935	005695288	9509.jpeg	738	1037	0.868359	0.797942	9509	0.815	System.Windows.Forms.TextBox, Text: 0.833307	
24/07/2019 11:14:01 AM		4.00.400935	005695288	9504.jpeg	738	1037	0.868359	0.795145	9504	0.815	System.Windows.Forms.TextBox, Text: 0.830088	
24/07/2019 11:14:23 AM		4.00.400935	005695288	9499.jpeg	737	1037	0.797641	0.791938	9499	0.815	System.Windows.Forms.TextBox, Text: 0.828837	
24/07/2019 11:14:44 AM		4.00.400935	005695288	9494.jpeg	738	1035	0.859499	0.789395	9494	0.815	System.Windows.Forms.TextBox, Text: 0.826497	
24/07/2019 11:15:06 AM		4.00.400935	005695288	9489.jpeg	738	1037	0.859499	0.786385	9489	0.815	System.Windows.Forms.TextBox, Text: 0.827882	
24/07/2019 11:15:27 AM		4.00.400935	005695288	9484.jpeg	738	1037	0.789418	0.783552	9484	0.815	System.Windows.Forms.TextBox, Text: 0.828404	
24/07/2019 11:15:49 AM		4.00.400935	005695288	9479.jpeg	738	1035	0.850817	0.780333	9479	0.815	System.Windows.Forms.TextBox, Text: 0.828949	
24/07/2019 11:16:10 AM		4.00.400935	005695288	9474.jpeg	736	1039	0.850817	0.778953	9474	0.815	System.Windows.Forms.TextBox, Text: 0.854184	
24/07/2019 11:16:32 AM		4.00.400935	005695288	9469.jpeg	736	1037	0.850817	0.778188	9469	0.815	System.Windows.Forms.TextBox, Text: 0.897733	
24/07/2019 11:16:55 AM		4.00.400935	005695288	9464.jpeg					9464	0.815	System.Windows.Forms.TextBox, Text: 	
